ReactionID,MinFlux,MaxFlux,Compartment
MAR07720,0,0.814278694,Transport reactions
MAR07722,-0.814315394,0,Transport reactions
MAR07724,0,0.814278694,Transport reactions
MAR07726,-0.814315394,0,Transport reactions
MAR07727,0,0.814286226,Transport reactions
MAR07729,-0.814315394,0,Transport reactions
MAR07730,0,0.81427915,Transport reactions
MAR07762,0,0,Transport reactions
MAR07799,0,0.104387008,Transport reactions
MAR07924,0,0.135713217,Transport reactions
MAR08125,0,0.135713217,Transport reactions
MAR08127,0,0.135713217,Transport reactions
MAR08200,0,0.25794184,Transport reactions
MAR08203,-0.461598866,0,Transport reactions
MAR08208,0,0.229914066,Transport reactions
MAR08216,0,0.814278983,Transport reactions
MAR08590,0,0,Transport reactions
MAR08753,0,0,Transport reactions
MAR08887,-0.000108052,0,Transport reactions
MAR08908,0,0,Transport reactions
MAR00612,0,0,Transport reactions
MAR03597,0,1000,Transport reactions
MAR05252,0,0,Transport reactions
MAR07198,0,5.40E-05,Transport reactions
MAR07284,0,0.027577521,Transport reactions
MAR00731,0,0.837994373,Transport reactions
MAR00734,0,0.837994373,Transport reactions
MAR00918,0,0.480730163,Transport reactions
MAR01916,0,0.814278773,Transport reactions
MAR04892,0,0.821556666,Transport reactions
MAR07201,0,5.40E-05,Transport reactions
MAR07204,0,0.000108052,Transport reactions
MAR07433,0,0.515883673,Transport reactions
MAR07434,0,0.232684523,Transport reactions
MAR07675,-0.027577583,0,Transport reactions
MAR07693,0,0.052889693,Transport reactions
MAR07733,0,0.026444846,Transport reactions
MAR07740,0,0.229917555,Transport reactions
MAR07743,-0.026444907,0,Transport reactions
MAR08084,0,0.814291342,Transport reactions
MAR08086,0,0.814291342,Transport reactions
MAR08146,0,0.203572836,Transport reactions
MAR08193,0,0.461581864,Transport reactions
MAR08199,-0.257941712,0,Transport reactions
MAR08205,0,0.40714692,Transport reactions
MAR08207,-0.229913984,0,Transport reactions
MAR08496,0,0,Transport reactions
MAR08661,0,0.814293839,Transport reactions
MAR07432,-0.232682427,0,Transport reactions
MAR07307,0,0.027577521,Transport reactions
MAR01809,0,0,Transport reactions
MAR00461,0,0.087977379,Transport reactions
MAR00730,-0.15511089,0.071419176,Transport reactions
MAR00768,0,0.121187529,Transport reactions
MAR01035,0,0,Transport reactions
MAR01269,0,0,Transport reactions
MAR01672,-0.00317269,0,Transport reactions
MAR02554,0,0,Transport reactions
MAR02777,0,0,Transport reactions
MAR04856,-1000,0.193035244,Transport reactions
MAR04860,0,0,Transport reactions
MAR04879,0,0.071419176,Transport reactions
MAR04880,-0.0099028,0.020160887,Transport reactions
MAR04881,0,0,Transport reactions
MAR04894,0.000972,0.051169003,Transport reactions
MAR04906,0,0.094801489,Transport reactions
MAR05027,-0.082806194,0,Transport reactions
MAR06385,0,0.121187529,Transport reactions
MAR06386,0,1000,Transport reactions
MAR06425,0,0.000108064,Transport reactions
MAR06440,0,0.000108064,Transport reactions
MAR06463,0,0.000108029,Transport reactions
MAR06475,0,0.000108029,Transport reactions
MAR06629,0.0007776,0.000864516,Transport reactions
MAR07272,0,0.110310084,Transport reactions
MAR07273,0,0.027577521,Transport reactions
MAR07649,-0.01,0,Transport reactions
MAR07789,0,0.005830119,Transport reactions
MAR07963,-0.01,0,Transport reactions
MAR07966,-0.01,0,Transport reactions
MAR07981,0,0,Transport reactions
MAR07985,-0.006339502,0,Transport reactions
MAR07989,-0.01,0,Transport reactions
MAR08234,0,0.087992187,Transport reactions
MAR08239,0,0.069694364,Transport reactions
MAR08350,0,0,Transport reactions
MAR08594,0,0.01,Transport reactions
MAR08851,-0.01,0,Transport reactions
MAR08914,0,0,Transport reactions
MAR08915,0,0,Transport reactions
MAR09177,0,0,Transport reactions
MAR09732,0,0,Transport reactions
MAR09725,-0.002161287,0,Artificial reactions
MAR00031,0.000972,1000,Pool reactions
MAR00032,0,999.999028,Pool reactions
MAR00021,0.000972,0.001080644,Artificial reactions
MAR00022,0.000972,0.001080644,Artificial reactions
MAR00023,9.72E-05,0.000108064,Artificial reactions
MAR00033,9.72E-05,0.000108064,Artificial reactions
MAR00034,9.72E-05,0.000108064,Artificial reactions
MAR00040,0.000972,0.001080644,Ubiquinone synthesis
MAR00047,0.000972,0.001080644,Ubiquinone synthesis
MAR00048,0.000972,0.001080644,Ubiquinone synthesis
MAR00056,-0.578943585,0,Transport reactions
MAR00057,0,0.006413129,Transport reactions
MAR00060,-1000,0.726176138,Transport reactions
MAR00064,-1000,1000,Fatty acid oxidation
MAR00066,-0.397656394,0.086674418,Transport reactions
MAR00067,0,0.81431905,Fatty acid oxidation
MAR00069,0,0.002705971,Bile acid biosynthesis
MAR00072,0,0,Starch and sucrose metabolism
MAR00076,-1000,1000,Fatty acid oxidation
MAR00079,-1.07084008,1000,Transport reactions
MAR00080,0,0.320379003,Transport reactions
MAR00081,0,0,Blood group biosynthesis
MAR00082,0,0,Blood group biosynthesis
MAR00089,-0.01,0.104801489,Transport reactions
MAR00090,-0.01,0.092261086,Transport reactions
MAR00097,0,0,Transport reactions
MAR00101,0,1000,Cholesterol metabolism
MAR00102,-1000,1000,Fatty acid oxidation
MAR00103,-0.005610363,0.046126453,Fatty acid oxidation
MAR00105,-1000,1000,Fatty acid oxidation
MAR00106,-1000,1000,Fatty acid oxidation
MAR00107,-1000,1000,Fatty acid oxidation
MAR00108,-0.026860627,0.073888139,Fatty acid oxidation
MAR00110,-1000,1000,Fatty acid oxidation
MAR00111,-1000,1000,Fatty acid oxidation
MAR00113,0,0.006240893,Cholesterol metabolism
MAR00114,0,0.006240893,Cholesterol metabolism
MAR00115,0,0.006240893,Cholesterol metabolism
MAR00117,0,0.006240893,Cholesterol metabolism
MAR00118,0,0.006240893,Cholesterol metabolism
MAR00119,0,0.814279249,Transport reactions
MAR00121,0,1000,Glycerophospholipid metabolism
MAR00122,0,999.998056,Glycerophospholipid metabolism
MAR00124,-1.07084008,1.07084008,Transport reactions
MAR00125,-1000,1000,Transport reactions
MAR00126,0,500.8143284,Transport reactions
MAR00128,-1000,1000,Fatty acid oxidation
MAR00129,0,0.001080659,Glycerophospholipid metabolism
MAR00131,0,0.001080659,Ubiquinone synthesis
MAR00132,0,0.001080659,Ubiquinone synthesis
MAR00133,0,0.001080659,Ubiquinone synthesis
MAR00134,0,0.001080659,Ubiquinone synthesis
MAR00135,0.000972,0.001080659,Ubiquinone synthesis
MAR00137,0,1000,Transport reactions
MAR00139,0,0.007169438,Fatty acid oxidation
MAR00141,-0.814891054,0,Glycerophospholipid metabolism
MAR00143,-1000,1000,Fatty acid oxidation
MAR00144,0,0.027917217,Fatty acid biosynthesis
MAR00145,0,0.003101511,Fatty acid biosynthesis
MAR00146,0,0.027128323,Fatty acid biosynthesis
MAR00147,0,0.020567439,Fatty acid biosynthesis
MAR00148,0,0.029348099,Fatty acid biosynthesis
MAR00149,0,0.022802297,Fatty acid biosynthesis
MAR00150,0,0.014198236,Fatty acid biosynthesis
MAR00151,0,0.026813854,Fatty acid biosynthesis
MAR00152,0,0.024649268,Fatty acid biosynthesis
MAR00181,0,0.014241199,Fatty acid biosynthesis
MAR00186,0,0.028423813,Fatty acid biosynthesis
MAR00222,0,0.005836318,Cholesterol metabolism
MAR00227,0,0.005836318,Cholesterol metabolism
MAR00228,0,0.005835928,Cholesterol metabolism
MAR00252,-1000,1000,Fatty acid oxidation
MAR00285,0,0.013453782,Cholesterol metabolism
MAR00315,0,0.007168296,Fatty acid oxidation
MAR00316,0,0.082732563,N-glycan metabolism
MAR00333,0,0.051832134,N-glycan metabolism
MAR00441,0,0.046792123,Cholesterol metabolism
MAR00443,0,1000,Cholesterol metabolism
MAR00445,0,1000,Cholesterol metabolism
MAR00451,-1000,1000,Fatty acid oxidation
MAR00452,-0.029352475,0.176898569,Fatty acid oxidation
MAR00465,-1000,1000,Fatty acid oxidation
MAR00562,0,1000,Fatty acid oxidation
MAR00563,0,1000,Fatty acid oxidation
MAR00739,0,0.814278694,Fatty acid oxidation
MAR00752,0,0.012322299,Fatty acid oxidation
MAR00755,0,0.012216767,Fatty acid oxidation
MAR00756,0,0.010694425,Fatty acid oxidation
MAR00757,0,0.018643766,Fatty acid oxidation
MAR00759,0,0.013688408,Fatty acid oxidation
MAR00764,0,0.024050408,Fatty acid oxidation
MAR00772,0,0.017194167,Fatty acid oxidation
MAR00774,0,0.010492791,Fatty acid oxidation
MAR00776,0,0.074303019,Fatty acid oxidation
MAR00777,0,0.026487567,Fatty acid oxidation
MAR00778,0,0.015018034,Fatty acid oxidation
MAR00780,0,0.011338545,Fatty acid oxidation
MAR00784,0,0.016415383,Fatty acid oxidation
MAR00785,0,0.021963117,Fatty acid oxidation
MAR00788,0,0.013229588,Fatty acid oxidation
MAR00789,0,0.003149241,Fatty acid oxidation
MAR00799,0,0.013787968,Fatty acid oxidation
MAR00818,0,0.032007176,Fatty acid oxidation
MAR00833,0,0.026904265,Fatty acid oxidation
MAR00869,0,0.074302579,Fatty acid oxidation
MAR00872,0,0.026487843,Fatty acid oxidation
MAR00874,0,0.074300993,Fatty acid oxidation
MAR00916,0,0.011679204,Fatty acid oxidation
MAR00922,0,0.074300946,Fatty acid oxidation
MAR00923,0,0.054907598,Fatty acid oxidation
MAR00927,0,0.02690434,Fatty acid oxidation
MAR00930,0,0.074302223,Fatty acid oxidation
MAR00952,0,0.055113749,Fatty acid oxidation
MAR00965,0,0.028548018,Fatty acid oxidation
MAR00968,0,0.018594273,Fatty acid oxidation
MAR00970,0,0.053810991,Fatty acid oxidation
MAR00972,0,0.026865965,Fatty acid oxidation
MAR00974,0,0.026740775,Fatty acid oxidation
MAR00975,0,0.018371019,Fatty acid oxidation
MAR00977,0,0.055112832,Fatty acid oxidation
MAR00978,0,0.018752758,Fatty acid oxidation
MAR00982,0,0.015441079,Fatty acid oxidation
MAR01001,0,0.018753256,Fatty acid oxidation
MAR01005,0,0.018370949,Fatty acid oxidation
MAR01009,0,0.024767002,Fatty acid oxidation
MAR01036,0,0.74981501,Fatty acid biosynthesis
MAR01044,0,0.01,Heme synthesis
MAR01169,0,0.080964697,Glycolysis / Gluconeogenesis
MAR01351,0,0,Sphingolipid metabolism
MAR01353,0,0.232682491,O-glycan metabolism
MAR01354,0,0.814278932,Transport reactions
MAR01380,0,0.196836056,Starch and sucrose metabolism
MAR01386,-0.395589824,0.089562857,Transport reactions
MAR01397,0,0.013441272,Cholesterol metabolism
MAR01449,0,0.578943585,Cholesterol metabolism
MAR01450,0,0,Heme degradation
MAR01452,-1000,1000,Fatty acid oxidation
MAR01453,0,0,Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
MAR01456,0,0.029937296,Bile acid biosynthesis
MAR01458,0,0.002475343,Bile acid biosynthesis
MAR01468,0,0.013441275,Cholesterol metabolism
MAR01472,0,0,Galactose metabolism
MAR01486,-1000,1000,Fatty acid oxidation
MAR01487,-1000,1000,Fatty acid oxidation
MAR01488,0,0,Fatty acid oxidation
MAR01491,0,0,Fatty acid oxidation
MAR01492,-1000,1000,Fatty acid oxidation
MAR01498,0,0.006234637,Cholesterol metabolism
MAR01506,0.000972,0.815250694,Vitamin A metabolism
MAR01508,0,0.005836319,Cholesterol metabolism
MAR01510,0,0.005835929,Cholesterol metabolism
MAR01520,0,0.046829451,Cholesterol metabolism
MAR01524,0,0.232682427,Keratan sulfate degradation
MAR01528,-1000,0,Transport reactions
MAR01529,0,1000,Transport reactions
MAR01542,0,0.409083347,Nicotinate and nicotinamide metabolism
MAR01567,0,0.029347608,Bile acid biosynthesis
MAR01586,0,0,Glycerophospholipid metabolism
MAR01588,-1000,1000,Fatty acid oxidation
MAR01597,0,0.01,Transport reactions
MAR01600,0,0.01,Fatty acid oxidation
MAR01603,0,0,Glycerophospholipid metabolism
MAR01606,0,0,Glycerophospholipid metabolism
MAR01612,0,0.001080644,Glycerophospholipid metabolism
MAR01615,0,0.001080644,Glycerophospholipid metabolism
MAR01616,-1.07084008,0,Phenylalanine metabolism
MAR01621,-1000,0.189602979,Transport reactions
MAR01628,0,0.04679211,Cholesterol metabolism
MAR01643,0,0.005,Heme synthesis
MAR01645,0,0.81427894,Transport reactions
MAR01650,-0.416255517,0.060671788,Transport reactions
MAR01658,0,0,Glycerophospholipid metabolism
MAR01664,0,0,Transport reactions
MAR01671,-1000,1000,Fatty acid oxidation
MAR01674,0,0.814278852,Fatty acid oxidation
MAR01675,0,0.415581129,Fatty acid oxidation
MAR01690,0,999.9999028,Vitamin A metabolism
MAR01711,0,0.000386335,Bile acid biosynthesis
MAR01712,-0.232683678,0,Transport reactions
MAR01714,0,0.006234649,Cholesterol metabolism
MAR01715,0,1000,Cholesterol metabolism
MAR01721,-1000,1000,Fatty acid oxidation
MAR01724,0.000972,0.001080643,Ubiquinone synthesis
MAR01731,-0.002195761,0.814278694,Transport reactions
MAR01733,0,0.814278694,Transport reactions
MAR01755,0,0,Fatty acid oxidation
MAR01763,0,0,Fatty acid oxidation
MAR01775,0,0,Fatty acid oxidation
MAR01789,0,0.542852462,Transport reactions
MAR01799,-1000,1000,Fatty acid oxidation
MAR01801,0,0.080964018,Miscellaneous
MAR01808,0,0.080964018,Miscellaneous
MAR01812,0,0,Starch and sucrose metabolism
MAR01814,-1000,1000,Fatty acid oxidation
MAR01818,0,0.082732563,N-glycan metabolism
MAR01820,-1000,0,Steroid metabolism
MAR01823,0.0001944,0.000216129,Transport reactions
MAR01827,-1000,0.016513414,Transport reactions
MAR01849,0,0,Transport reactions
MAR02026,-1000,0.006234666,Cholesterol metabolism
MAR02028,-0.080962891,0.178706228,Fatty acid oxidation
MAR02035,0,0.080964328,Fatty acid oxidation
MAR02120,0,0,Pyrimidine metabolism
MAR02121,0,0,Fatty acid oxidation
MAR02122,0,0.814280151,Fatty acid oxidation
MAR02123,0,0.814280151,Fatty acid oxidation
MAR02124,0,0,Pyrimidine metabolism
MAR02125,0,0,Pyrimidine metabolism
MAR02126,0,0.027917258,Miscellaneous
MAR02128,0,0.027128323,Miscellaneous
MAR02147,-1000,0.006240894,Cholesterol metabolism
MAR02148,-0.080962891,0.738370904,Fatty acid oxidation
MAR02149,-0.080962891,0.242584658,Fatty acid oxidation
MAR02183,-0.080962891,0.191788236,Fatty acid oxidation
MAR02184,0,0,Bile acid biosynthesis
MAR02185,0,1000,Fatty acid biosynthesis
MAR02187,-0.080962891,0.242583732,Fatty acid oxidation
MAR02188,-1000,0,Miscellaneous
MAR02189,0,1000,Miscellaneous
MAR02192,-1000,0,Miscellaneous
MAR02195,0,1000,Miscellaneous
MAR02196,-1000,0,Miscellaneous
MAR02197,0,1000,Miscellaneous
MAR02198,0,0,Miscellaneous
MAR02199,-0.006240892,1000,Cholesterol metabolism
MAR02200,0,0.006240868,Cholesterol metabolism
MAR02206,-1000,0.0058363,Cholesterol metabolism
MAR02207,-0.569710445,0.080962891,Fatty acid oxidation
MAR02216,-1000,1000,Transport reactions
MAR02220,-1000,1000,Transport reactions
MAR02300,0,0.006240885,Cholesterol metabolism
MAR02303,-1000,1000,Transport reactions
MAR02306,0,0.094829973,Miscellaneous
MAR02308,0,0.006018682,Miscellaneous
MAR02310,0,0.094829794,Fatty acid oxidation
MAR02312,0,0.046182803,Fatty acid oxidation
MAR02313,0,0.019700163,Fatty acid oxidation
MAR02314,0,0.00341174,Fatty acid oxidation
MAR02322,0,0.156410411,Fatty acid biosynthesis
MAR02323,0,0.156410411,Fatty acid biosynthesis
MAR02325,0,0.156410411,Fatty acid biosynthesis
MAR02327,0,0.156410411,Fatty acid biosynthesis
MAR02337,-1000,0.006234663,Cholesterol metabolism
MAR02339,-0.006234669,1000,Cholesterol metabolism
MAR02352,0,1000,Miscellaneous
MAR02357,0,1000,Miscellaneous
MAR02358,0,1000,Miscellaneous
MAR02366,0,0.065214425,Miscellaneous
MAR02367,0,0.080962891,Fatty acid oxidation
MAR02369,0,0.080962891,Fatty acid oxidation
MAR02370,0,0.080962891,Fatty acid oxidation
MAR02372,0,0.080962891,Fatty acid oxidation
MAR02373,0,0.080962891,Fatty acid oxidation
MAR02381,0,0.054873625,Fatty acid oxidation
MAR02386,0,0.814278694,Transport reactions
MAR02388,0,1000,Transport reactions
MAR02394,0,0,Transport reactions
MAR02405,-1000,1000,Transport reactions
MAR02406,-1000,1000,Transport reactions
MAR02413,-1000,1000,Transport reactions
MAR02414,-1000,1000,Transport reactions
MAR02416,-1000,1000,Transport reactions
MAR02418,-1000,1000,Transport reactions
MAR02420,-1000,1000,Transport reactions
MAR02422,-1000,1000,Transport reactions
MAR02781,0,1.628557546,Phosphatidylinositol phosphate metabolism
MAR02804,-0.040283741,0.016784578,Fatty acid oxidation
MAR02808,-0.040283741,0.016784578,Fatty acid oxidation
MAR02810,-0.040283741,0.016784578,Fatty acid oxidation
MAR02818,0,0.01342766,Fatty acid oxidation
MAR02885,-1000,0.002861001,Bile acid biosynthesis
MAR02891,-0.029348243,0.002861001,Bile acid biosynthesis
MAR02953,0,0.002586729,Bile acid biosynthesis
MAR02958,0,0,Miscellaneous
MAR02960,9.72E-05,0.000108064,Vitamin A metabolism
MAR02993,9.72E-05,0.000108064,Vitamin A metabolism
