"","ReactionID","Flux","ReactionName","Subsystem","Equation"
"3668","MAR05073",0.0136184478828759,"METtec","Transport reactions","methionine[c] => methionine[s]"
"3669","MAR05074",0,"TYRt","Transport reactions","tyrosine[c] <=> tyrosine[s]"
"3670","MAR05076",0,"","Transport reactions","glycine[s] => glycine[c]"
"3671","MAR05077",0,"ALAPAT4te","Transport reactions","alanine[s] => alanine[c]"
"3672","MAR05078",0,"r2525","Transport reactions","glutamine[c] <=> glutamine[s]"
"3673","MAR05079",0,"r2526","Transport reactions","serine[s] => serine[c]"
"3674","MAR05080",0.0182781111189966,"TRPt","Transport reactions","tryptophan[c] <=> tryptophan[s]"
"3675","MAR05082",0.0972889555905206,"PHEtec","Transport reactions","phenylalanine[c] <=> phenylalanine[s]"
"3676","MAR05084",0,"CYStec","Transport reactions","cysteine[s] => cysteine[c]"
"3677","MAR05085",0.161933890162561,"LEUtec","Transport reactions","leucine[c] <=> leucine[s]"
"3678","MAR05087",1,"PROPAT4te","Transport reactions","proline[c] => proline[s]"
"3679","MAR05088",0,"r2532","Transport reactions","asparagine[s] => asparagine[c]"
"3680","MAR05089",0.0926531471120781,"VALtec","Transport reactions","valine[c] <=> valine[s]"
"3681","MAR05091",0,"r2534","Transport reactions","threonine[s] => threonine[c]"
"3682","MAR05092",0.106491848874096,"ILEtec","Transport reactions","isoleucine[c] <=> isoleucine[s]"
"3683","MAR05094",0,"ORNtiDF","Transport reactions","ornithine[s] => ornithine[c]"
"3684","MAR05129",0,"GSNt4","Transport reactions","guanosine[s] + Na+[s] => guanosine[c] + Na+[c]"
"3685","MAR05206",0,"r0808;HC00004t1e","Transport reactions","apoA1[c] <=> apoA1[s]"
"3686","MAR05237",0,"HMR_5237","Transport reactions","LDL remnant[s] => LDL remnant[l]"
"3687","MAR05241",0.000407097971585241,"HMR_5241","Transport reactions","VLDL remnant[s] => VLDL remnant[l]"
"3688","MAR05246",0,"HMR_5246","Transport reactions","chylomicron remnant[s] => chylomicron remnant[l]"
"3689","MAR05295",0,"NaKt","Transport reactions","ATP[c] + H2O[c] + K+[s] + Na+[c] => ADP[c] + H+[c] + K+[c] + Na+[s] + Pi[c]"
"3690","MAR05296",-0.564686999644092,"MEOHt2","Transport reactions","methanol[c] <=> methanol[s]"
"3691","MAR05305",0,"ALAt4","Transport reactions","alanine[s] + Na+[s] => alanine[c] + Na+[c]"
"3692","MAR05308",0,"GLNt4","Transport reactions","glutamine[s] + Na+[s] => glutamine[c] + Na+[c]"
"3693","MAR05311",0,"ASNt4","Transport reactions","asparagine[s] + Na+[s] => asparagine[c] + Na+[c]"
"3694","MAR05315",0,"LEUt4","Transport reactions","leucine[s] + Na+[s] => leucine[c] + Na+[c]"
"3695","MAR05319",0,"PHEt4","Transport reactions","Na+[s] + phenylalanine[s] => Na+[c] + phenylalanine[c]"
"3696","MAR05320",0,"GLYt4","Transport reactions","glycine[s] + Na+[s] => glycine[c] + Na+[c]"
"3697","MAR05322",0,"PROt4","Transport reactions","Na+[s] + proline[s] => Na+[c] + proline[c]"
"3698","MAR05324",0,"METt4","Transport reactions","methionine[s] + Na+[s] => methionine[c] + Na+[c]"
"3699","MAR05326",0,"THRt4","Transport reactions","Na+[s] + threonine[s] => Na+[c] + threonine[c]"
"3700","MAR05328",0.014876923,"r1143","Transport reactions","aspartate[s] + Na+[s] => aspartate[c] + Na+[c]"
"3701","MAR05330",0.283677253549311,"r1144","Transport reactions","glutamate[s] + Na+[s] => glutamate[c] + Na+[c]"
"3702","MAR05333",0,"HISt4","Transport reactions","histidine[s] + Na+[s] => histidine[c] + Na+[c]"
"3703","MAR05413",0,"PIt6b","Transport reactions","H+[s] + Pi[s] => H+[c] + Pi[c]"
"3704","MAR05429",0,"","Transport reactions","ATP[c] + H2O[c] + 2 K+[s] + 3 Na+[c] => ADP[c] + H+[c] + 2 K+[c] + 3 Na+[s] + Pi[c]"
"3705","MAR05430",0,"NAt3_1","Transport reactions","H+[c] + Na+[s] => H+[s] + Na+[c]"
"3706","MAR05432",0,"HCO3_NAt","Transport reactions","HCO3-[c] + Na+[c] => HCO3-[s] + Na+[s]"
"3707","MAR05442",0,"r1530","Transport reactions","ATP[c] + GSH[c] + H2O[c] => ADP[c] + GSH[s] + H+[c] + Pi[c]"
"3708","MAR05443",0,"r1531","Transport reactions","ATP[c] + glutathionyl-leukotriene C4[c] + H2O[c] => ADP[c] + glutathionyl-leukotriene C4[s] + H+[c] + Pi[c]"
"3709","MAR05444",0,"r1532","Transport reactions","ATP[c] + H2O[c] + S-glutathionyl-2-4-dinitrobenzene[c] => ADP[c] + H+[c] + Pi[c] + S-glutathionyl-2-4-dinitrobenzene[s]"
"3710","MAR05445",0,"r1533","Transport reactions","ATP[c] + H2O[c] + S-glutathionyl-ethacrynic acid[c] => ADP[c] + H+[c] + Pi[c] + S-glutathionyl-ethacrynic acid[s]"
"3711","MAR05446",0,"r1536","Transport reactions","ATP[c] + H2O[c] + urate[c] => ADP[c] + H+[c] + Pi[c] + urate[s]"
"3712","MAR05451",0,"TAURt4_2_r","Transport reactions","2 Na+[s] + taurine[s] => 2 Na+[c] + taurine[c]"
"3713","MAR05454",0,"TAUBETAtc","Transport reactions","chloride[s] + 2 Na+[s] + taurine[s] => chloride[c] + 2 Na+[c] + taurine[c]"
"3714","MAR05458",0,"ALAGLYexR","Transport reactions","alanine[c] + glycine[s] <=> alanine[s] + glycine[c]"
"3715","MAR05460",0,"SERGLYexR","Transport reactions","glycine[c] + serine[s] <=> glycine[s] + serine[c]"
"3716","MAR05465",0,"CYSGLYexR","Transport reactions","cysteine[c] + glycine[s] <=> cysteine[s] + glycine[c]"
"3717","MAR05470",0,"THRGLYexR","Transport reactions","glycine[c] + threonine[s] <=> glycine[s] + threonine[c]"
"3718","MAR05473",0,"ALAGLNexR","Transport reactions","alanine[c] + glutamine[s] <=> alanine[s] + glutamine[c]"
"3719","MAR05487",0,"SERGLNexR","Transport reactions","glutamine[c] + serine[s] <=> glutamine[s] + serine[c]"
"3720","MAR05492",0,"CYSGLUexR","Transport reactions","cysteine[c] + glutamine[s] <=> cysteine[s] + glutamine[c]"
"3721","MAR05497",0,"THRGLNexR","Transport reactions","glutamine[c] + threonine[s] <=> glutamine[s] + threonine[c]"
"3722","MAR05516",0,"METLEUex","Transport reactions","leucine[c] + methionine[s] <=> leucine[s] + methionine[c]"
"3723","MAR05527",0,"r1612","Transport reactions","proline[c] + tryptophan[s] <=> proline[s] + tryptophan[c]"
"3724","MAR05528",0,"r1613","Transport reactions","asparagine[c] + tryptophan[s] <=> asparagine[s] + tryptophan[c]"
"3725","MAR05529",0,"r1614","Transport reactions","tryptophan[c] + valine[s] <=> tryptophan[s] + valine[c]"
"3726","MAR05530",0,"r1615","Transport reactions","threonine[c] + tryptophan[s] <=> threonine[s] + tryptophan[c]"
"3727","MAR05531",0,"r1616","Transport reactions","homoserine[c] + tryptophan[s] <=> homoserine[s] + tryptophan[c]"
"3728","MAR05532",0,"r1617","Transport reactions","isoleucine[c] + tryptophan[s] <=> isoleucine[s] + tryptophan[c]"
"3729","MAR05533",0,"TYRPHELAT2tc;r1618","Transport reactions","phenylalanine[c] + tyrosine[s] <=> phenylalanine[s] + tyrosine[c]"
"3730","MAR05534",0,"r1619;CYSPHELAT2tc","Transport reactions","cysteine[c] + phenylalanine[s] <=> cysteine[s] + phenylalanine[c]"
"3731","MAR05535",0,"r1620;LEUPHELAT2tc","Transport reactions","leucine[c] + phenylalanine[s] <=> leucine[s] + phenylalanine[c]"
"3732","MAR05536",0,"r1621","Transport reactions","phenylalanine[c] + proline[s] <=> phenylalanine[s] + proline[c]"
"3733","MAR05537",0,"r1622;ASNPHELAT2tc","Transport reactions","asparagine[c] + phenylalanine[s] <=> asparagine[s] + phenylalanine[c]"
"3734","MAR05538",0,"VALPHELAT2tc;r1623","Transport reactions","phenylalanine[c] + valine[s] <=> phenylalanine[s] + valine[c]"
"3735","MAR05539",0,"THRPHELAT2tc;r1624","Transport reactions","phenylalanine[c] + threonine[s] <=> phenylalanine[s] + threonine[c]"
"3736","MAR05540",0,"r1625","Transport reactions","homoserine[c] + phenylalanine[s] <=> homoserine[s] + phenylalanine[c]"
"3737","MAR05541",0,"r1626;ILEPHELAT2tc","Transport reactions","isoleucine[c] + phenylalanine[s] <=> isoleucine[s] + phenylalanine[c]"
"3738","MAR05578",0,"ARGLYSex","Transport reactions","arginine[c] + lysine[s] <=> arginine[s] + lysine[c]"
"3739","MAR05579",0,"r1664","Transport reactions","lysine[c] + ornithine[s] <=> lysine[s] + ornithine[c]"
"3740","MAR05580",0,"r1665","Transport reactions","histidine[c] + lysine[s] <=> histidine[s] + lysine[c]"
"3741","MAR05581",-0.01,"r1666","Transport reactions","citrulline[c] + lysine[s] <=> citrulline[s] + lysine[c]"
"3742","MAR05582",-0.011252877,"r1667","Transport reactions","arginine[c] + ornithine[s] <=> arginine[s] + ornithine[c]"
"3743","MAR05583",0,"r1668","Transport reactions","arginine[c] + histidine[s] <=> arginine[s] + histidine[c]"
"3744","MAR05584",0,"r1669","Transport reactions","arginine[c] + citrulline[s] <=> arginine[s] + citrulline[c]"
"3745","MAR05585",0,"r1670","Transport reactions","histidine[c] + ornithine[s] <=> histidine[s] + ornithine[c]"
"3746","MAR05586",0,"r1671","Transport reactions","citrulline[c] + histidine[s] <=> citrulline[s] + histidine[c]"
"3747","MAR05587",0,"r1672","Transport reactions","alanine[c] + glycine[s] + Na+[s] => alanine[s] + glycine[c] + Na+[c]"
"3748","MAR05588",0,"r1673","Transport reactions","glutamine[c] + glycine[s] + Na+[s] => glutamine[s] + glycine[c] + Na+[c]"
"3749","MAR05589",0,"r1674","Transport reactions","glycine[s] + Na+[s] + serine[c] => glycine[c] + Na+[c] + serine[s]"
"3750","MAR05590",0,"r1675","Transport reactions","glycine[s] + methionine[c] + Na+[s] => glycine[c] + methionine[s] + Na+[c]"
"3751","MAR05591",0,"r1676","Transport reactions","glycine[s] + Na+[s] + tryptophan[c] => glycine[c] + Na+[c] + tryptophan[s]"
"3752","MAR05592",0,"r1677","Transport reactions","glycine[s] + Na+[s] + phenylalanine[c] => glycine[c] + Na+[c] + phenylalanine[s]"
"3753","MAR05593",0,"r1678","Transport reactions","glycine[s] + Na+[s] + tyrosine[c] => glycine[c] + Na+[c] + tyrosine[s]"
"3754","MAR05594",0,"r1679","Transport reactions","cysteine[c] + glycine[s] + Na+[s] => cysteine[s] + glycine[c] + Na+[c]"
"3755","MAR05595",0,"r1680","Transport reactions","glycine[s] + leucine[c] + Na+[s] => glycine[c] + leucine[s] + Na+[c]"
"3756","MAR05596",0,"r1681","Transport reactions","glycine[s] + Na+[s] + proline[c] => glycine[c] + Na+[c] + proline[s]"
"3757","MAR05597",0.026234349992613,"r1682","Transport reactions","asparagine[c] + glycine[s] + Na+[s] => asparagine[s] + glycine[c] + Na+[c]"
"3758","MAR05598",0,"r1683","Transport reactions","glycine[s] + Na+[s] + valine[c] => glycine[c] + Na+[c] + valine[s]"
"3759","MAR05599",0,"r1684","Transport reactions","glycine[s] + Na+[s] + threonine[c] => glycine[c] + Na+[c] + threonine[s]"
"3760","MAR05600",0,"r1685","Transport reactions","glycine[s] + homoserine[c] + Na+[s] => glycine[c] + homoserine[s] + Na+[c]"
"3761","MAR05601",0,"r1686","Transport reactions","glycine[s] + isoleucine[c] + Na+[s] => glycine[c] + isoleucine[s] + Na+[c]"
"3762","MAR05602",0,"r1687","Transport reactions","alanine[s] + glycine[c] + Na+[s] => alanine[c] + glycine[s] + Na+[c]"
"3763","MAR05603",0,"ALAGLNNaEx","Transport reactions","alanine[s] + glutamine[c] + Na+[s] => alanine[c] + glutamine[s] + Na+[c]"
"3764","MAR05604",0,"ALASERNaEx","Transport reactions","alanine[s] + Na+[s] + serine[c] => alanine[c] + Na+[c] + serine[s]"
"3765","MAR05605",0,"r1690","Transport reactions","alanine[s] + methionine[c] + Na+[s] => alanine[c] + methionine[s] + Na+[c]"
"3766","MAR05606",0,"r1691","Transport reactions","alanine[s] + Na+[s] + tryptophan[c] => alanine[c] + Na+[c] + tryptophan[s]"
"3767","MAR05607",0,"r1692","Transport reactions","alanine[s] + Na+[s] + phenylalanine[c] => alanine[c] + Na+[c] + phenylalanine[s]"
"3768","MAR05608",0,"r1693","Transport reactions","alanine[s] + Na+[s] + tyrosine[c] => alanine[c] + Na+[c] + tyrosine[s]"
"3769","MAR05609",0,"ALACYSNaEx","Transport reactions","alanine[s] + cysteine[c] + Na+[s] => alanine[c] + cysteine[s] + Na+[c]"
"3770","MAR05610",0,"r1695","Transport reactions","alanine[s] + leucine[c] + Na+[s] => alanine[c] + leucine[s] + Na+[c]"
"3771","MAR05611",0,"r1696","Transport reactions","alanine[s] + Na+[s] + proline[c] => alanine[c] + Na+[c] + proline[s]"
"3772","MAR05612",0,"ALAASNNaEx","Transport reactions","alanine[s] + asparagine[c] + Na+[s] => alanine[c] + asparagine[s] + Na+[c]"
"3773","MAR05613",0,"r1698","Transport reactions","alanine[s] + Na+[s] + valine[c] => alanine[c] + Na+[c] + valine[s]"
"3774","MAR05614",0,"ALATHRNaEx","Transport reactions","alanine[s] + Na+[s] + threonine[c] => alanine[c] + Na+[c] + threonine[s]"
"3775","MAR05615",0,"r1700","Transport reactions","alanine[s] + homoserine[c] + Na+[s] => alanine[c] + homoserine[s] + Na+[c]"
"3776","MAR05616",0,"r1701","Transport reactions","alanine[s] + isoleucine[c] + Na+[s] => alanine[c] + isoleucine[s] + Na+[c]"
"3777","MAR05617",0,"r1702","Transport reactions","glutamine[s] + glycine[c] + Na+[s] => glutamine[c] + glycine[s] + Na+[c]"
"3778","MAR05618",0,"GLNALANaEx","Transport reactions","alanine[c] + glutamine[s] + Na+[s] => alanine[s] + glutamine[c] + Na+[c]"
"3779","MAR05619",0,"GLNSERNaEx","Transport reactions","glutamine[s] + Na+[s] + serine[c] => glutamine[c] + Na+[c] + serine[s]"
"3780","MAR05620",0,"r1705","Transport reactions","glutamine[s] + methionine[c] + Na+[s] => glutamine[c] + methionine[s] + Na+[c]"
"3781","MAR05621",0,"r1706","Transport reactions","glutamine[s] + Na+[s] + tryptophan[c] => glutamine[c] + Na+[c] + tryptophan[s]"
"3782","MAR05622",0,"r1707","Transport reactions","glutamine[s] + Na+[s] + phenylalanine[c] => glutamine[c] + Na+[c] + phenylalanine[s]"
"3783","MAR05623",0,"r1708","Transport reactions","glutamine[s] + Na+[s] + tyrosine[c] => glutamine[c] + Na+[c] + tyrosine[s]"
"3784","MAR05624",0,"GLNCYSNaEx","Transport reactions","cysteine[c] + glutamine[s] + Na+[s] => cysteine[s] + glutamine[c] + Na+[c]"
"3785","MAR05625",0,"r1710","Transport reactions","glutamine[s] + leucine[c] + Na+[s] => glutamine[c] + leucine[s] + Na+[c]"
"3786","MAR05626",0,"r1711","Transport reactions","glutamine[s] + Na+[s] + proline[c] => glutamine[c] + Na+[c] + proline[s]"
"3787","MAR05627",0,"GLNASNNaEx","Transport reactions","asparagine[c] + glutamine[s] + Na+[s] => asparagine[s] + glutamine[c] + Na+[c]"
"3788","MAR05628",0,"r1713","Transport reactions","glutamine[s] + Na+[s] + valine[c] => glutamine[c] + Na+[c] + valine[s]"
"3789","MAR05629",0,"GLNTHRNaEx","Transport reactions","glutamine[s] + Na+[s] + threonine[c] => glutamine[c] + Na+[c] + threonine[s]"
"3790","MAR05630",0,"r1715","Transport reactions","glutamine[s] + homoserine[c] + Na+[s] => glutamine[c] + homoserine[s] + Na+[c]"
"3791","MAR05631",0,"r1716","Transport reactions","glutamine[s] + isoleucine[c] + Na+[s] => glutamine[c] + isoleucine[s] + Na+[c]"
"3792","MAR05632",0,"r1717","Transport reactions","glycine[c] + Na+[s] + serine[s] => glycine[s] + Na+[c] + serine[c]"
"3793","MAR05633",0,"SERALANaEx","Transport reactions","alanine[c] + Na+[s] + serine[s] => alanine[s] + Na+[c] + serine[c]"
"3794","MAR05634",0,"SERGLNNaEx","Transport reactions","glutamine[c] + Na+[s] + serine[s] => glutamine[s] + Na+[c] + serine[c]"
"3795","MAR05635",0,"r1720","Transport reactions","methionine[c] + Na+[s] + serine[s] => methionine[s] + Na+[c] + serine[c]"
"3796","MAR05636",0,"r1721","Transport reactions","Na+[s] + serine[s] + tryptophan[c] => Na+[c] + serine[c] + tryptophan[s]"
"3797","MAR05637",0,"r1722","Transport reactions","Na+[s] + phenylalanine[c] + serine[s] => Na+[c] + phenylalanine[s] + serine[c]"
"3798","MAR05638",0,"r1723","Transport reactions","Na+[s] + serine[s] + tyrosine[c] => Na+[c] + serine[c] + tyrosine[s]"
"3799","MAR05639",0,"SERCYSNaEx","Transport reactions","cysteine[c] + Na+[s] + serine[s] => cysteine[s] + Na+[c] + serine[c]"
"3800","MAR05640",0,"r1725","Transport reactions","leucine[c] + Na+[s] + serine[s] => leucine[s] + Na+[c] + serine[c]"
"3801","MAR05641",0,"r1726","Transport reactions","Na+[s] + proline[c] + serine[s] => Na+[c] + proline[s] + serine[c]"
"3802","MAR05642",0.0532349789430673,"SERASNNaEx","Transport reactions","asparagine[c] + Na+[s] + serine[s] => asparagine[s] + Na+[c] + serine[c]"
"3803","MAR05643",0,"r1728","Transport reactions","Na+[s] + serine[s] + valine[c] => Na+[c] + serine[c] + valine[s]"
"3804","MAR05644",0,"SERTHRNaEx","Transport reactions","Na+[s] + serine[s] + threonine[c] => Na+[c] + serine[c] + threonine[s]"
"3805","MAR05645",0,"r1730","Transport reactions","homoserine[c] + Na+[s] + serine[s] => homoserine[s] + Na+[c] + serine[c]"
"3806","MAR05646",0,"r1731","Transport reactions","isoleucine[c] + Na+[s] + serine[s] => isoleucine[s] + Na+[c] + serine[c]"
"3807","MAR05647",0,"r1732","Transport reactions","glycine[c] + methionine[s] + Na+[s] => glycine[s] + methionine[c] + Na+[c]"
"3808","MAR05648",0,"r1733","Transport reactions","alanine[c] + methionine[s] + Na+[s] => alanine[s] + methionine[c] + Na+[c]"
"3809","MAR05649",0,"r1734","Transport reactions","glutamine[c] + methionine[s] + Na+[s] => glutamine[s] + methionine[c] + Na+[c]"
"3810","MAR05650",0,"r1735","Transport reactions","methionine[s] + Na+[s] + serine[c] => methionine[c] + Na+[c] + serine[s]"
"3811","MAR05651",0,"r1736","Transport reactions","methionine[s] + Na+[s] + tryptophan[c] => methionine[c] + Na+[c] + tryptophan[s]"
"3812","MAR05652",0,"r1737","Transport reactions","methionine[s] + Na+[s] + phenylalanine[c] => methionine[c] + Na+[c] + phenylalanine[s]"
"3813","MAR05653",0,"r1738","Transport reactions","methionine[s] + Na+[s] + tyrosine[c] => methionine[c] + Na+[c] + tyrosine[s]"
"3814","MAR05654",0,"r1739","Transport reactions","cysteine[c] + methionine[s] + Na+[s] => cysteine[s] + methionine[c] + Na+[c]"
"3815","MAR05655",0,"r1740","Transport reactions","leucine[c] + methionine[s] + Na+[s] => leucine[s] + methionine[c] + Na+[c]"
"3816","MAR05656",0,"r1741","Transport reactions","methionine[s] + Na+[s] + proline[c] => methionine[c] + Na+[c] + proline[s]"
"3817","MAR05657",0,"r1742","Transport reactions","asparagine[c] + methionine[s] + Na+[s] => asparagine[s] + methionine[c] + Na+[c]"
"3818","MAR05658",0,"r1743","Transport reactions","methionine[s] + Na+[s] + valine[c] => methionine[c] + Na+[c] + valine[s]"
"3819","MAR05659",0,"r1744","Transport reactions","methionine[s] + Na+[s] + threonine[c] => methionine[c] + Na+[c] + threonine[s]"
"3820","MAR05660",0,"r1745","Transport reactions","homoserine[c] + methionine[s] + Na+[s] => homoserine[s] + methionine[c] + Na+[c]"
"3821","MAR05661",0,"r1746","Transport reactions","isoleucine[c] + methionine[s] + Na+[s] => isoleucine[s] + methionine[c] + Na+[c]"
"3822","MAR05662",0,"r1747","Transport reactions","glycine[c] + Na+[s] + tryptophan[s] => glycine[s] + Na+[c] + tryptophan[c]"
"3823","MAR05663",0,"r1748","Transport reactions","alanine[c] + Na+[s] + tryptophan[s] => alanine[s] + Na+[c] + tryptophan[c]"
"3824","MAR05664",0,"r1749","Transport reactions","glutamine[c] + Na+[s] + tryptophan[s] => glutamine[s] + Na+[c] + tryptophan[c]"
"3825","MAR05665",0,"r1750","Transport reactions","Na+[s] + serine[c] + tryptophan[s] => Na+[c] + serine[s] + tryptophan[c]"
"3826","MAR05666",0,"r1751","Transport reactions","methionine[c] + Na+[s] + tryptophan[s] => methionine[s] + Na+[c] + tryptophan[c]"
"3827","MAR05667",0,"r1752","Transport reactions","Na+[s] + phenylalanine[c] + tryptophan[s] => Na+[c] + phenylalanine[s] + tryptophan[c]"
"3828","MAR05668",0,"r1753","Transport reactions","Na+[s] + tryptophan[s] + tyrosine[c] => Na+[c] + tryptophan[c] + tyrosine[s]"
"3829","MAR05669",0,"r1754","Transport reactions","cysteine[c] + Na+[s] + tryptophan[s] => cysteine[s] + Na+[c] + tryptophan[c]"
"3830","MAR05670",0,"r1755","Transport reactions","leucine[c] + Na+[s] + tryptophan[s] => leucine[s] + Na+[c] + tryptophan[c]"
"3831","MAR05671",0,"r1756","Transport reactions","Na+[s] + proline[c] + tryptophan[s] => Na+[c] + proline[s] + tryptophan[c]"
"3832","MAR05672",0,"r1757","Transport reactions","asparagine[c] + Na+[s] + tryptophan[s] => asparagine[s] + Na+[c] + tryptophan[c]"
"3833","MAR05673",0,"r1758","Transport reactions","Na+[s] + tryptophan[s] + valine[c] => Na+[c] + tryptophan[c] + valine[s]"
"3834","MAR05674",0,"r1759","Transport reactions","Na+[s] + threonine[c] + tryptophan[s] => Na+[c] + threonine[s] + tryptophan[c]"
"3835","MAR05675",0,"r1760","Transport reactions","homoserine[c] + Na+[s] + tryptophan[s] => homoserine[s] + Na+[c] + tryptophan[c]"
"3836","MAR05676",0,"r1761","Transport reactions","isoleucine[c] + Na+[s] + tryptophan[s] => isoleucine[s] + Na+[c] + tryptophan[c]"
"3837","MAR05677",0,"r1762","Transport reactions","glycine[c] + Na+[s] + phenylalanine[s] => glycine[s] + Na+[c] + phenylalanine[c]"
"3838","MAR05678",0,"r1763","Transport reactions","alanine[c] + Na+[s] + phenylalanine[s] => alanine[s] + Na+[c] + phenylalanine[c]"
"3839","MAR05679",0,"r1764","Transport reactions","glutamine[c] + Na+[s] + phenylalanine[s] => glutamine[s] + Na+[c] + phenylalanine[c]"
"3840","MAR05680",0,"r1765","Transport reactions","Na+[s] + phenylalanine[s] + serine[c] => Na+[c] + phenylalanine[c] + serine[s]"
"3841","MAR05681",0,"r1766","Transport reactions","methionine[c] + Na+[s] + phenylalanine[s] => methionine[s] + Na+[c] + phenylalanine[c]"
"3842","MAR05682",0,"r1767","Transport reactions","Na+[s] + phenylalanine[s] + tryptophan[c] => Na+[c] + phenylalanine[c] + tryptophan[s]"
"3843","MAR05683",0,"r1768","Transport reactions","Na+[s] + phenylalanine[s] + tyrosine[c] => Na+[c] + phenylalanine[c] + tyrosine[s]"
"3844","MAR05684",0,"r1769","Transport reactions","cysteine[c] + Na+[s] + phenylalanine[s] => cysteine[s] + Na+[c] + phenylalanine[c]"
"3845","MAR05685",0,"r1770","Transport reactions","leucine[c] + Na+[s] + phenylalanine[s] => leucine[s] + Na+[c] + phenylalanine[c]"
"3846","MAR05686",0,"r1771","Transport reactions","Na+[s] + phenylalanine[s] + proline[c] => Na+[c] + phenylalanine[c] + proline[s]"
"3847","MAR05687",0,"r1772","Transport reactions","asparagine[c] + Na+[s] + phenylalanine[s] => asparagine[s] + Na+[c] + phenylalanine[c]"
"3848","MAR05688",0,"r1773","Transport reactions","Na+[s] + phenylalanine[s] + valine[c] => Na+[c] + phenylalanine[c] + valine[s]"
"3849","MAR05689",0.106282731590521,"r1774","Transport reactions","Na+[s] + phenylalanine[s] + threonine[c] => Na+[c] + phenylalanine[c] + threonine[s]"
"3850","MAR05690",0,"r1775","Transport reactions","homoserine[c] + Na+[s] + phenylalanine[s] => homoserine[s] + Na+[c] + phenylalanine[c]"
